fiscal_year,cip_number,filename,bureau,source_code,source_name,amt_type,appropriated_amt,report_fy,offset_fy,boe_amt,cip_year_id,project_desc,project_title,location,operating_impact_amt
2013,510-034,2013cp.pdf,Transportation: Street Lighting,100,General Obligation Bonds,Source,1000,2013,0,1625000,510-034_2013,"This project will replace the existing high pressure sodium (HPS) bulbs throughout the City, many of which are over 30 years old, with new energy efficient Light Emitting Diode (LED) fixtures.",NA,NA,NA
2013,510-034,2013cp.pdf,Transportation: Street Lighting,800,General Funds (HUR Eligible),Source,1000,2013,0,0,510-034_2013,"This project will replace the existing high pressure sodium (HPS) bulbs throughout the City, many of which are over 30 years old, with new energy efficient Light Emitting Diode (LED) fixtures.",NA,NA,NA
2013,512-002,2013cp.pdf,Transportation: Traffic Engineering,506,Federal Highway Transportation Funds,Source,0,2013,0,400000,512-002_2013,Implementation of quiet zone study to reduce the noise impacts of multiple railroad operations in Locust Point. Projects will be based on preliminary assessment already completed by BCDOT.,NA,NA,NA
2013,512-002,2013cp.pdf,Transportation: Traffic Engineering,800,General Funds (HUR Eligible),Source,0,2013,0,100000,512-002_2013,Implementation of quiet zone study to reduce the noise impacts of multiple railroad operations in Locust Point. Projects will be based on preliminary assessment already completed by BCDOT.,NA,NA,NA
2013,512-003,2013cp.pdf,Transportation: Traffic Engineering,901,Sale of City Real Property,Source,0,2013,0,1000000,512-003_2013,"Guide sign replacemens on I-83, 295, and other major arterials. Signs inform users about junctions and other roadway information. Some signs may include flashing beacons or changeable messages to warn motorists of accidents, congestion, etc.",NA,NA,NA
2013,512-003,2013cp.pdf,Transportation: Traffic Engineering,506,Federal Highway Transportation Funds,Source,0,2013,0,4000000,512-003_2013,"Guide sign replacemens on I-83, 295, and other major arterials. Signs inform users about junctions and other roadway information. Some signs may include flashing beacons or changeable messages to warn motorists of accidents, congestion, etc.",NA,NA,NA
2013,512-003,2013cp.pdf,Transportation: Traffic Engineering,800,General Funds (HUR Eligible),Source,0,2013,0,0,512-003_2013,"Guide sign replacemens on I-83, 295, and other major arterials. Signs inform users about junctions and other roadway information. Some signs may include flashing beacons or changeable messages to warn motorists of accidents, congestion, etc.",NA,NA,NA
2013,512-003,2013cp.pdf,Transportation: Traffic Engineering,800,General Funds (HUR Eligible),Source,0,2013,0,0,512-003_2013,"Guide sign replacemens on I-83, 295, and other major arterials. Signs inform users about junctions and other roadway information. Some signs may include flashing beacons or changeable messages to warn motorists of accidents, congestion, etc.",NA,NA,NA
2013,512-077,2013cp.pdf,Transportation: Traffic Engineering,100,General Obligation Bonds,Source,0,2013,0,0,512-077_2013,"Rehab or upgrade traffic signals that have become deteriorated or outdated; including replacing deteriorated signal heads, pole foundations, poles, pedestrian signals, hand boxes, conduit and controller, etc. This is an annual sustaining program.",NA,NA,NA
2013,512-077,2013cp.pdf,Transportation: Traffic Engineering,390,Other Revenue Bonds,Source,0,2013,0,0,512-077_2013,"Rehab or upgrade traffic signals that have become deteriorated or outdated; including replacing deteriorated signal heads, pole foundations, poles, pedestrian signals, hand boxes, conduit and controller, etc. This is an annual sustaining program.",NA,NA,NA
2013,512-077,2013cp.pdf,Transportation: Traffic Engineering,506,Federal Highway Transportation Funds,Source,1680000,2013,0,1000000,512-077_2013,"Rehab or upgrade traffic signals that have become deteriorated or outdated; including replacing deteriorated signal heads, pole foundations, poles, pedestrian signals, hand boxes, conduit and controller, etc. This is an annual sustaining program.",NA,NA,NA
2013,512-077,2013cp.pdf,Transportation: Traffic Engineering,800,General Funds (HUR Eligible),Source,218000,2013,0,150000,512-077_2013,"Rehab or upgrade traffic signals that have become deteriorated or outdated; including replacing deteriorated signal heads, pole foundations, poles, pedestrian signals, hand boxes, conduit and controller, etc. This is an annual sustaining program.",NA,NA,NA
2013,512-077,2013cp.pdf,Transportation: Traffic Engineering,657,MDOT-County Transportation Bond,Source,0,2013,0,0,512-077_2013,"Rehab or upgrade traffic signals that have become deteriorated or outdated; including replacing deteriorated signal heads, pole foundations, poles, pedestrian signals, hand boxes, conduit and controller, etc. This is an annual sustaining program.",NA,NA,NA
2013,512-078,2013cp.pdf,Transportation: Traffic Engineering,800,General Funds (HUR Eligible),Source,0,2013,0,400000,512-078_2013,This project includes rehab/ upgrade of reversible lane systems. This is an annual sustaining program. Various improvements of the ITS system equipment citywide.,NA,NA,NA
2013,512-078,2013cp.pdf,Transportation: Traffic Engineering,390,Other Revenue Bonds,Source,0,2013,0,0,512-078_2013,This project includes rehab/ upgrade of reversible lane systems. This is an annual sustaining program. Various improvements of the ITS system equipment citywide.,NA,NA,NA
2013,512-078,2013cp.pdf,Transportation: Traffic Engineering,506,Federal Highway Transportation Funds,Source,1000,2013,0,2000000,512-078_2013,This project includes rehab/ upgrade of reversible lane systems. This is an annual sustaining program. Various improvements of the ITS system equipment citywide.,NA,NA,NA
2013,512-078,2013cp.pdf,Transportation: Traffic Engineering,590,Other Federal Funds,Source,172000,2013,0,0,512-078_2013,This project includes rehab/ upgrade of reversible lane systems. This is an annual sustaining program. Various improvements of the ITS system equipment citywide.,NA,NA,NA
2013,512-078,2013cp.pdf,Transportation: Traffic Engineering,657,MDOT-County Transportation Bond,Source,0,2013,0,0,512-078_2013,This project includes rehab/ upgrade of reversible lane systems. This is an annual sustaining program. Various improvements of the ITS system equipment citywide.,NA,NA,NA
2013,512-080,2013cp.pdf,Transportation: Traffic Engineering,800,General Funds (HUR Eligible),Source,0,2013,0,1300000,512-080_2013,"Various projects aiming at improving traffic safety throughout the City, such as geometric improvements, flashing beacons and traffic calming.",NA,NA,NA
2013,512-080,2013cp.pdf,Transportation: Traffic Engineering,506,Federal Highway Transportation Funds,Source,1000000,2013,0,0,512-080_2013,"Various projects aiming at improving traffic safety throughout the City, such as geometric improvements, flashing beacons and traffic calming.",NA,NA,NA
2013,512-080,2013cp.pdf,Transportation: Traffic Engineering,800,General Funds (HUR Eligible),Source,200000,2013,0,0,512-080_2013,"Various projects aiming at improving traffic safety throughout the City, such as geometric improvements, flashing beacons and traffic calming.",NA,NA,NA
2013,514-002,2013cp.pdf,Transportation: Street Resurfacing,800,General Funds (HUR Eligible),Source,0,2013,0,0,514-002_2013,Resurfacing of central business district streets.,NA,NA,NA
2013,514-002,2013cp.pdf,Transportation: Street Resurfacing,506,Federal Highway Transportation Funds,Source,0,2013,0,0,514-002_2013,Resurfacing of central business district streets.,NA,NA,NA
2013,514-002,2013cp.pdf,Transportation: Street Resurfacing,657,MDOT-County Transportation Bond,Source,0,2013,0,0,514-002_2013,Resurfacing of central business district streets.,NA,NA,NA
2013,514-214,2013cp.pdf,Transportation: Street Resurfacing,800,General Funds (HUR Eligible),Source,200000,2013,0,360000,514-214_2013,Resurfacing various streets in the NW sector.,NA,NA,NA
2013,514-214,2013cp.pdf,Transportation: Street Resurfacing,908,Other Private Funds & Grants,Source,0,2013,0,0,514-214_2013,Resurfacing various streets in the NW sector.,NA,NA,NA
2013,514-214,2013cp.pdf,Transportation: Street Resurfacing,506,Federal Highway Transportation Funds,Source,0,2013,0,1440000,514-214_2013,Resurfacing various streets in the NW sector.,NA,NA,NA
2013,514-214,2013cp.pdf,Transportation: Street Resurfacing,657,MDOT-County Transportation Bond,Source,0,2013,0,0,514-214_2013,Resurfacing various streets in the NW sector.,NA,NA,NA
2013,514-215,2013cp.pdf,Transportation: Street Resurfacing,800,General Funds (HUR Eligible),Source,244000,2013,0,500000,514-215_2013,Resurfacing various streets in the SW sector.,NA,NA,NA
2013,514-215,2013cp.pdf,Transportation: Street Resurfacing,506,Federal Highway Transportation Funds,Source,0,2013,0,2000000,514-215_2013,Resurfacing various streets in the SW sector.,NA,NA,NA
2013,514-215,2013cp.pdf,Transportation: Street Resurfacing,657,MDOT-County Transportation Bond,Source,0,2013,0,0,514-215_2013,Resurfacing various streets in the SW sector.,NA,NA,NA
2013,514-216,2013cp.pdf,Transportation: Street Resurfacing,800,General Funds (HUR Eligible),Source,1400000,2013,0,500000,514-216_2013,Resurfacing of various streets in the SE sector.,NA,NA,NA
2013,514-216,2013cp.pdf,Transportation: Street Resurfacing,506,Federal Highway Transportation Funds,Source,0,2013,0,2000000,514-216_2013,Resurfacing of various streets in the SE sector.,NA,NA,NA
2013,514-216,2013cp.pdf,Transportation: Street Resurfacing,657,MDOT-County Transportation Bond,Source,0,2013,0,0,514-216_2013,Resurfacing of various streets in the SE sector.,NA,NA,NA
2013,514-710,2013cp.pdf,Transportation: Street Resurfacing,390,Other Revenue Bonds,Source,0,2013,0,0,514-710_2013,"Reconstruction of Kent St from Annapolis Rd to MTA Westport Light Rail Station. The scope of work includes new curb, sidewalk, roadway pavement rehabilitation, pedestrian ramp modification, conduit, signing and roadway marking street lighting and landsca",NA,NA,NA
2013,514-710,2013cp.pdf,Transportation: Street Resurfacing,507,Federal Transit Transportation Funds,Source,1600000,2013,0,0,514-710_2013,"Reconstruction of Kent St from Annapolis Rd to MTA Westport Light Rail Station. The scope of work includes new curb, sidewalk, roadway pavement rehabilitation, pedestrian ramp modification, conduit, signing and roadway marking street lighting and landsca",NA,NA,NA
2013,514-710,2013cp.pdf,Transportation: Street Resurfacing,800,General Funds (HUR Eligible),Source,200000,2013,0,-200000,514-710_2013,"Reconstruction of Kent St from Annapolis Rd to MTA Westport Light Rail Station. The scope of work includes new curb, sidewalk, roadway pavement rehabilitation, pedestrian ramp modification, conduit, signing and roadway marking street lighting and landsca",NA,NA,NA
2013,514-710,2013cp.pdf,Transportation: Street Resurfacing,690,Other State Funds,Source,0,2013,0,330000,514-710_2013,"Reconstruction of Kent St from Annapolis Rd to MTA Westport Light Rail Station. The scope of work includes new curb, sidewalk, roadway pavement rehabilitation, pedestrian ramp modification, conduit, signing and roadway marking street lighting and landsca",NA,NA,NA
2013,514-710,2013cp.pdf,Transportation: Street Resurfacing,800,General Funds (HUR Eligible),Source,0,2013,0,0,514-710_2013,"Reconstruction of Kent St from Annapolis Rd to MTA Westport Light Rail Station. The scope of work includes new curb, sidewalk, roadway pavement rehabilitation, pedestrian ramp modification, conduit, signing and roadway marking street lighting and landsca",NA,NA,NA
2013,514-846,2013cp.pdf,Transportation: Street Resurfacing,800,General Funds (HUR Eligible),Source,0,2013,0,500000,514-846_2013,"Remove and replace existing asphalt surfaces. It may also include roadway base repairs, minor curb and sidewalk repairs, and other isolated roadway appurtenance modifications. This project is part of an Annual Sustaining Program.",NA,NA,NA
2013,514-846,2013cp.pdf,Transportation: Street Resurfacing,506,Federal Highway Transportation Funds,Source,0,2013,0,2000000,514-846_2013,"Remove and replace existing asphalt surfaces. It may also include roadway base repairs, minor curb and sidewalk repairs, and other isolated roadway appurtenance modifications. This project is part of an Annual Sustaining Program.",NA,NA,NA
2013,514-846,2013cp.pdf,Transportation: Street Resurfacing,506,Federal Highway Transportation Funds,Source,0,2013,0,0,514-846_2013,"Remove and replace existing asphalt surfaces. It may also include roadway base repairs, minor curb and sidewalk repairs, and other isolated roadway appurtenance modifications. This project is part of an Annual Sustaining Program.",NA,NA,NA
2013,514-846,2013cp.pdf,Transportation: Street Resurfacing,657,MDOT-County Transportation Bond,Source,0,2013,0,0,514-846_2013,"Remove and replace existing asphalt surfaces. It may also include roadway base repairs, minor curb and sidewalk repairs, and other isolated roadway appurtenance modifications. This project is part of an Annual Sustaining Program.",NA,NA,NA
2013,517-002,2013cp.pdf,DPW: Solid Waste,100,General Obligation Bonds,Source,0,2013,0,0,517-002_2013,By having an urgent needs contract the Bureau of Solid Waste would have the capability to rectify/repair problems at its facilities in an expeditious manner w/o the need for other agencies or their contracts.,NA,NA,NA
